count,ISB_Service,bus_stop_board,time_start,day_of_the_week,is_weekend,is_peak,hour,minute
1,A1,YIH,2024-09-05 19:22:00,Friday,0,0,19,22
1,A1,KR MRT,2024-09-05 19:22:00,Friday,0,0,19,22
1,D2,KR MRT,2024-09-05 19:22:00,Friday,0,0,19,22
1,D1,IT,2024-09-05 19:23:00,Friday,0,0,19,23
1,A1,PGP Terminal,2024-09-05 19:24:00,Friday,0,0,19,24
1,D2,Opp KR MRT,2024-09-05 19:24:00,Friday,0,0,19,24
1,D2,UHC,2024-09-05 19:24:00,Friday,0,0,19,24
1,D1,UTown,2024-09-05 19:26:00,Friday,0,0,19,26
1,A1,KR Bus Terminal,2024-09-05 19:26:00,Friday,0,0,19,26
1,D2,KR MRT,2024-09-05 19:26:00,Friday,0,0,19,26
1,A1,KR MRT,2024-09-05 19:26:00,Friday,0,0,19,26
1,A1,KR MRT,2024-09-05 19:27:00,Friday,0,0,19,27
1,A1,KR MRT,2024-09-05 19:28:00,Friday,0,0,19,28
1,D2,KR MRT,2024-09-05 19:28:00,Friday,0,0,19,28
1,D2,Opp KR MRT,2024-09-05 19:29:00,Friday,0,0,19,29
1,A1,KR MRT,2024-09-05 19:29:00,Friday,0,0,19,29
1,D2,S17,2024-09-05 19:29:00,Friday,0,0,19,29
1,D2,KR MRT,2024-09-05 19:30:00,Friday,0,0,19,30
1,BTC (Bukit Timah Campus),LT27,2024-09-05 19:30:00,Friday,0,0,19,30
1,D2,PGP Terminal,2024-09-05 19:30:00,Friday,0,0,19,30
1,D2,S17,2024-09-05 19:31:00,Friday,0,0,19,31
1,D2,UTown,2024-09-05 19:31:00,Friday,0,0,19,31
2,A2,S17,2024-09-05 19:31:00,Friday,0,0,19,31
1,D2,PGP Terminal,2024-09-05 19:32:00,Friday,0,0,19,32
1,D1,IT,2024-09-05 19:32:00,Friday,0,0,19,32
1,D2,LT27,2024-09-05 19:32:00,Friday,0,0,19,32
1,D2,S17,2024-09-05 19:33:00,Friday,0,0,19,33
1,K,KR MRT,2024-09-05 19:33:00,Friday,0,0,19,33
1,D2,UTown,2024-09-05 19:33:00,Friday,0,0,19,33
1,A1,LT13,2024-09-05 19:35:00,Friday,0,0,19,35
1,D1,Opp HSSML,2024-09-05 19:35:00,Friday,0,0,19,35
1,A2,PGP Foyer,2024-09-05 19:36:00,Friday,0,0,19,36
1,D2,S17,2024-09-05 19:37:00,Friday,0,0,19,37
1,A1,CLB,2024-09-05 19:38:00,Friday,0,0,19,38
1,D1,IT,2024-09-05 19:38:00,Friday,0,0,19,38
1,D1,Opp HSSML,2024-09-05 19:38:00,Friday,0,0,19,38
1,D2,UTown,2024-09-05 19:39:00,Friday,0,0,19,39
1,A1,KR MRT,2024-09-05 19:39:00,Friday,0,0,19,39
1,D2,KR MRT,2024-09-05 19:40:00,Friday,0,0,19,40
1,D1,CLB,2024-09-05 19:41:00,Friday,0,0,19,41
2,D2,KR MRT,2024-09-05 19:41:00,Friday,0,0,19,41
4,K,PGP Terminal,2024-09-05 19:42:00,Friday,0,0,19,42
18,A2,IT,2024-09-05 19:42:00,Friday,0,0,19,42
15,D2,PGP Terminal,2024-09-05 19:42:00,Friday,0,0,19,42
10,D1,COM3,2024-09-05 19:42:00,Friday,0,0,19,42
2,D1,CLB,2024-09-05 19:42:00,Friday,0,0,19,42
9,A1,LT13,2024-09-05 19:42:00,Friday,0,0,19,42
2,BTC (Bukit Timah Campus),LT27,2024-09-05 19:42:00,Friday,0,0,19,42
1,A2,Opp YIH,2024-09-05 19:42:00,Friday,0,0,19,42
7,A2,S17,2024-09-05 19:42:00,Friday,0,0,19,42
22,D1,UTown,2024-09-05 19:42:00,Friday,0,0,19,42
13,D2,Opp KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
2,A1,CLB,2024-09-05 19:42:00,Friday,0,0,19,42
2,D2,Museum,2024-09-05 19:42:00,Friday,0,0,19,42
14,K,KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
2,A2,PGP Foyer,2024-09-05 19:42:00,Friday,0,0,19,42
1,K,CLB,2024-09-05 19:42:00,Friday,0,0,19,42
14,A1,BIZ2,2024-09-05 19:42:00,Friday,0,0,19,42
19,D1,IT,2024-09-05 19:42:00,Friday,0,0,19,42
1,A2,Opp University Hall,2024-09-05 19:42:00,Friday,0,0,19,42
1,A1,YIH,2024-09-05 19:42:00,Friday,0,0,19,42
4,A2,Museum,2024-09-05 19:42:00,Friday,0,0,19,42
3,D2,University Hall,2024-09-05 19:42:00,Friday,0,0,19,42
12,A1,LT27,2024-09-05 19:42:00,Friday,0,0,19,42
1,D2,PGP Foyer,2024-09-05 19:42:00,Friday,0,0,19,42
1,D1,Ventus,2024-09-05 19:42:00,Friday,0,0,19,42
3,K,LT27,2024-09-05 19:42:00,Friday,0,0,19,42
22,BTC (Bukit Timah Campus),KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
2,D1,YIH,2024-09-05 19:42:00,Friday,0,0,19,42
20,A2,Opp KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
26,D2,UTown,2024-09-05 19:42:00,Friday,0,0,19,42
11,D2,LT27,2024-09-05 19:42:00,Friday,0,0,19,42
15,A2,KR Bus Terminal,2024-09-05 19:42:00,Friday,0,0,19,42
10,A1,PGP Terminal,2024-09-05 19:42:00,Friday,0,0,19,42
1,A2,Opp HSSML,2024-09-05 19:42:00,Friday,0,0,19,42
2,D1,Museum,2024-09-05 19:42:00,Friday,0,0,19,42
1,D1,Opp NUSS,2024-09-05 19:42:00,Friday,0,0,19,42
2,D1,BIZ2,2024-09-05 19:42:00,Friday,0,0,19,42
13,A1,KR Bus Terminal,2024-09-05 19:42:00,Friday,0,0,19,42
143,D2,KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
2,D2,UHC,2024-09-05 19:42:00,Friday,0,0,19,42
4,D2,S17,2024-09-05 19:42:00,Friday,0,0,19,42
3,D1,Opp YIH,2024-09-05 19:42:00,Friday,0,0,19,42
1,K,S17,2024-09-05 19:42:00,Friday,0,0,19,42
90,A1,KR MRT,2024-09-05 19:42:00,Friday,0,0,19,42
5,BTC (Bukit Timah Campus),UTown,2024-09-05 19:42:00,Friday,0,0,19,42
18,D2,COM3,2024-09-05 19:42:00,Friday,0,0,19,42
1,D2,COM3,2024-09-05 19:43:00,Friday,0,0,19,43
1,A1,KR MRT,2024-09-05 19:43:00,Friday,0,0,19,43
1,A1,BIZ2,2024-09-05 19:43:00,Friday,0,0,19,43
1,A2,KR Bus Terminal,2024-09-05 19:43:00,Friday,0,0,19,43
1,D1,Opp HSSML,2024-09-05 19:44:00,Friday,0,0,19,44
1,A2,IT,2024-09-05 19:44:00,Friday,0,0,19,44
1,D2,University Hall,2024-09-05 19:44:00,Friday,0,0,19,44
1,A1,LT13,2024-09-05 19:45:00,Friday,0,0,19,45
1,D1,COM3,2024-09-05 19:45:00,Friday,0,0,19,45
2,D2,University Hall,2024-09-05 19:45:00,Friday,0,0,19,45
2,D2,KR MRT,2024-09-05 19:46:00,Friday,0,0,19,46
1,BTC (Bukit Timah Campus),University Hall,2024-09-05 19:46:00,Friday,0,0,19,46
1,A2,IT,2024-09-05 19:47:00,Friday,0,0,19,47
1,K,S17,2024-09-05 19:47:00,Friday,0,0,19,47
1,D2,KR MRT,2024-09-05 19:48:00,Friday,0,0,19,48
1,A1,KR MRT,2024-09-05 19:49:00,Friday,0,0,19,49
1,D2,KR MRT,2024-09-05 19:50:00,Friday,0,0,19,50
1,A1,LT13,2024-09-05 19:50:00,Friday,0,0,19,50
1,D2,COM3,2024-09-05 19:51:00,Friday,0,0,19,51
1,D2,UTown,2024-09-05 19:52:00,Friday,0,0,19,52
1,A1,KR MRT,2024-09-05 19:52:00,Friday,0,0,19,52
1,D2,University Hall,2024-09-05 19:53:00,Friday,0,0,19,53
1,D2,LT27,2024-09-05 19:53:00,Friday,0,0,19,53
1,D2,S17,2024-09-05 19:54:00,Friday,0,0,19,54
1,D1,UTown,2024-09-05 19:55:00,Friday,0,0,19,55
1,D2,PGP Terminal,2024-09-05 19:55:00,Friday,0,0,19,55
1,D1,COM3,2024-09-05 19:56:00,Friday,0,0,19,56
1,D1,COM3,2024-09-05 19:58:00,Friday,0,0,19,58
2,A1,KR MRT,2024-09-05 19:58:00,Friday,0,0,19,58
1,A1,KR MRT,2024-09-05 19:59:00,Friday,0,0,19,59
1,D2,KR MRT,2024-09-05 19:59:00,Friday,0,0,19,59
1,D1,Ventus,2024-09-05 19:59:00,Friday,0,0,19,59
1,A2,Opp KR MRT,2024-09-05 19:59:00,Friday,0,0,19,59
1,D1,IT,2024-09-05 20:00:00,Friday,0,0,20,0
1,D2,LT27,2024-09-05 20:00:00,Friday,0,0,20,0
1,A2,Opp KR MRT,2024-09-05 20:01:00,Friday,0,0,20,1
1,D2,S17,2024-09-05 20:01:00,Friday,0,0,20,1
1,A1,LT27,2024-09-05 20:02:00,Friday,0,0,20,2
1,D2,LT27,2024-09-05 20:02:00,Friday,0,0,20,2
1,A2,IT,2024-09-05 20:02:00,Friday,0,0,20,2
1,D1,Opp HSSML,2024-09-05 20:02:00,Friday,0,0,20,2
1,D2,LT27,2024-09-05 20:03:00,Friday,0,0,20,3
1,D2,KR MRT,2024-09-05 20:03:00,Friday,0,0,20,3
1,A2,IT,2024-09-05 20:03:00,Friday,0,0,20,3
1,A2,IT,2024-09-05 20:04:00,Friday,0,0,20,4
1,A1,YIH,2024-09-05 20:04:00,Friday,0,0,20,4
1,A2,Opp KR MRT,2024-09-05 20:04:00,Friday,0,0,20,4
1,A1,KR MRT,2024-09-05 20:04:00,Friday,0,0,20,4
1,D2,UTown,2024-09-05 20:05:00,Friday,0,0,20,5
1,D2,KR MRT,2024-09-05 20:05:00,Friday,0,0,20,5
1,A2,Opp KR MRT,2024-09-05 20:05:00,Friday,0,0,20,5
1,A1,BIZ2,2024-09-05 20:05:00,Friday,0,0,20,5
1,A1,KR MRT,2024-09-05 20:05:00,Friday,0,0,20,5
1,D2,UTown,2024-09-05 20:06:00,Friday,0,0,20,6
1,A2,Opp YIH,2024-09-05 20:06:00,Friday,0,0,20,6
2,A1,KR MRT,2024-09-05 20:07:00,Friday,0,0,20,7
1,D1,Opp YIH,2024-09-05 20:09:00,Friday,0,0,20,9
1,D2,COM3,2024-09-05 20:09:00,Friday,0,0,20,9
1,D2,S17,2024-09-05 20:10:00,Friday,0,0,20,10
1,A1,KR Bus Terminal,2024-09-05 20:10:00,Friday,0,0,20,10
1,D1,IT,2024-09-05 20:10:00,Friday,0,0,20,10
1,A1,KR MRT,2024-09-05 20:11:00,Friday,0,0,20,11
1,D1,Opp HSSML,2024-09-05 20:11:00,Friday,0,0,20,11
1,BTC (Bukit Timah Campus),KR MRT,2024-09-05 20:11:00,Friday,0,0,20,11
1,D2,KR MRT,2024-09-05 20:11:00,Friday,0,0,20,11
1,D2,S17,2024-09-05 20:12:00,Friday,0,0,20,12
1,A1,KR MRT,2024-09-05 20:12:00,Friday,0,0,20,12
1,A1,BIZ2,2024-09-05 20:12:00,Friday,0,0,20,12
1,D1,IT,2024-09-05 20:12:00,Friday,0,0,20,12
1,D1,CLB,2024-09-05 20:13:00,Friday,0,0,20,13
1,D2,COM3,2024-09-05 20:13:00,Friday,0,0,20,13
1,D2,KR MRT,2024-09-05 20:14:00,Friday,0,0,20,14
2,D2,KR MRT,2024-09-05 20:15:00,Friday,0,0,20,15
2,D2,S17,2024-09-05 20:15:00,Friday,0,0,20,15
1,K,S17,2024-09-05 20:15:00,Friday,0,0,20,15
1,K,KR MRT,2024-09-05 20:16:00,Friday,0,0,20,16
1,BTC (Bukit Timah Campus),KR MRT,2024-09-05 20:16:00,Friday,0,0,20,16
2,D2,KR MRT,2024-09-05 20:17:00,Friday,0,0,20,17
1,A2,S17,2024-09-05 20:18:00,Friday,0,0,20,18
1,D2,COM3,2024-09-05 20:19:00,Friday,0,0,20,19
1,A1,BIZ2,2024-09-05 20:19:00,Friday,0,0,20,19
1,A1,LT27,2024-09-05 20:19:00,Friday,0,0,20,19
1,D2,Opp KR MRT,2024-09-05 20:20:00,Friday,0,0,20,20
1,BTC (Bukit Timah Campus),LT27,2024-09-05 20:20:00,Friday,0,0,20,20
1,D2,KR MRT,2024-09-05 20:20:00,Friday,0,0,20,20
1,A1,KR Bus Terminal,2024-09-05 20:20:00,Friday,0,0,20,20
1,D2,COM3,2024-09-05 20:21:00,Friday,0,0,20,21
1,D2,KR MRT,2024-09-05 20:21:00,Friday,0,0,20,21
1,D1,IT,2024-09-05 20:21:00,Friday,0,0,20,21
1,D1,IT,2024-09-05 20:22:00,Friday,0,0,20,22
1,A1,KR Bus Terminal,2024-09-05 20:22:00,Friday,0,0,20,22
1,D2,S17,2024-09-05 20:22:00,Friday,0,0,20,22
1,A2,Opp YIH,2024-09-05 20:22:00,Friday,0,0,20,22
1,D2,UTown,2024-09-05 20:22:00,Friday,0,0,20,22
1,A2,Opp KR MRT,2024-09-05 20:22:00,Friday,0,0,20,22
1,A1,KR Bus Terminal,2024-09-05 20:23:00,Friday,0,0,20,23
1,A1,KR MRT,2024-09-05 20:23:00,Friday,0,0,20,23
1,D1,UTown,2024-09-05 20:23:00,Friday,0,0,20,23
1,A1,LT13,2024-09-05 20:24:00,Friday,0,0,20,24
1,D1,COM3,2024-09-05 20:24:00,Friday,0,0,20,24
1,BTC (Bukit Timah Campus),CLB,2024-09-05 20:25:00,Friday,0,0,20,25
1,D1,COM3,2024-09-05 20:26:00,Friday,0,0,20,26
2,A1,KR MRT,2024-09-05 20:26:00,Friday,0,0,20,26
1,A2,S17,2024-09-05 20:27:00,Friday,0,0,20,27
1,D1,UTown,2024-09-05 20:27:00,Friday,0,0,20,27
1,A1,KR MRT,2024-09-05 20:27:00,Friday,0,0,20,27
1,D1,IT,2024-09-05 20:27:00,Friday,0,0,20,27
1,D2,KR MRT,2024-09-05 20:28:00,Friday,0,0,20,28
1,A2,S17,2024-09-05 20:28:00,Friday,0,0,20,28
1,D1,Museum,2024-09-05 20:28:00,Friday,0,0,20,28
1,A2,KR Bus Terminal,2024-09-05 20:28:00,Friday,0,0,20,28
1,D2,LT27,2024-09-05 20:28:00,Friday,0,0,20,28
1,A1,BIZ2,2024-09-05 20:29:00,Friday,0,0,20,29
1,A2,Opp YIH,2024-09-05 20:29:00,Friday,0,0,20,29
1,A1,LT27,2024-09-05 20:29:00,Friday,0,0,20,29
1,D2,KR MRT,2024-09-05 20:31:00,Friday,0,0,20,31
1,A1,KR MRT,2024-09-05 20:31:00,Friday,0,0,20,31
1,D1,BIZ2,2024-09-05 20:31:00,Friday,0,0,20,31
1,D2,KR MRT,2024-09-05 20:32:00,Friday,0,0,20,32
1,A1,KR Bus Terminal,2024-09-05 20:32:00,Friday,0,0,20,32
1,D1,IT,2024-09-05 20:32:00,Friday,0,0,20,32
1,D1,IT,2024-09-05 20:33:00,Friday,0,0,20,33
1,A2,PGP Foyer,2024-09-05 20:33:00,Friday,0,0,20,33
1,D2,KR MRT,2024-09-05 20:34:00,Friday,0,0,20,34
1,D2,Opp KR MRT,2024-09-05 20:34:00,Friday,0,0,20,34
1,D1,IT,2024-09-05 20:34:00,Friday,0,0,20,34
1,D1,Museum,2024-09-05 20:34:00,Friday,0,0,20,34
1,A1,KR MRT,2024-09-05 20:34:00,Friday,0,0,20,34
1,A1,KR Bus Terminal,2024-09-05 20:35:00,Friday,0,0,20,35
1,A2,Opp KR MRT,2024-09-05 20:35:00,Friday,0,0,20,35
1,D1,UTown,2024-09-05 20:35:00,Friday,0,0,20,35
1,D2,S17,2024-09-05 20:35:00,Friday,0,0,20,35
1,A1,LT13,2024-09-05 20:37:00,Friday,0,0,20,37
1,A1,KR MRT,2024-09-05 20:37:00,Friday,0,0,20,37
1,D1,BIZ2,2024-09-05 20:38:00,Friday,0,0,20,38
1,A2,IT,2024-09-05 20:38:00,Friday,0,0,20,38
1,A1,KR MRT,2024-09-05 20:39:00,Friday,0,0,20,39
1,D1,Opp YIH,2024-09-05 20:39:00,Friday,0,0,20,39
1,D2,KR MRT,2024-09-05 20:40:00,Friday,0,0,20,40
1,D2,PGP Terminal,2024-09-05 20:41:00,Friday,0,0,20,41
2,D1,Ventus,2024-09-05 20:42:00,Friday,0,0,20,42
23,A1,BIZ2,2024-09-05 20:42:00,Friday,0,0,20,42
1,A2,UHC,2024-09-05 20:42:00,Friday,0,0,20,42
7,A1,LT13,2024-09-05 20:42:00,Friday,0,0,20,42
4,BTC (Bukit Timah Campus),LT27,2024-09-05 20:42:00,Friday,0,0,20,42
3,A2,Museum,2024-09-05 20:42:00,Friday,0,0,20,42
17,D1,IT,2024-09-05 20:42:00,Friday,0,0,20,42
25,BTC (Bukit Timah Campus),KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
1,A1,YIH,2024-09-05 20:42:00,Friday,0,0,20,42
28,D2,Opp KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
5,A2,PGP Foyer,2024-09-05 20:42:00,Friday,0,0,20,42
6,BTC (Bukit Timah Campus),UTown,2024-09-05 20:42:00,Friday,0,0,20,42
25,D2,UTown,2024-09-05 20:42:00,Friday,0,0,20,42
12,A1,LT27,2024-09-05 20:42:00,Friday,0,0,20,42
2,D1,Museum,2024-09-05 20:42:00,Friday,0,0,20,42
3,D1,CLB,2024-09-05 20:42:00,Friday,0,0,20,42
1,A1,University Hall,2024-09-05 20:42:00,Friday,0,0,20,42
1,A2,Opp HSSML,2024-09-05 20:42:00,Friday,0,0,20,42
30,D1,UTown,2024-09-05 20:42:00,Friday,0,0,20,42
1,D2,UHC,2024-09-05 20:42:00,Friday,0,0,20,42
26,A1,PGP Terminal,2024-09-05 20:42:00,Friday,0,0,20,42
20,K,KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
2,D1,YIH,2024-09-05 20:42:00,Friday,0,0,20,42
22,D2,LT27,2024-09-05 20:42:00,Friday,0,0,20,42
11,A2,KR Bus Terminal,2024-09-05 20:42:00,Friday,0,0,20,42
2,D2,University Hall,2024-09-05 20:42:00,Friday,0,0,20,42
13,A2,S17,2024-09-05 20:42:00,Friday,0,0,20,42
4,D1,Opp YIH,2024-09-05 20:42:00,Friday,0,0,20,42
3,D2,Museum,2024-09-05 20:42:00,Friday,0,0,20,42
1,D1,LT13,2024-09-05 20:42:00,Friday,0,0,20,42
3,K,LT27,2024-09-05 20:42:00,Friday,0,0,20,42
160,A1,KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
1,D1,BIZ2,2024-09-05 20:42:00,Friday,0,0,20,42
23,D2,PGP Terminal,2024-09-05 20:42:00,Friday,0,0,20,42
9,D2,S17,2024-09-05 20:42:00,Friday,0,0,20,42
2,D1,Opp HSSML,2024-09-05 20:42:00,Friday,0,0,20,42
12,D1,COM3,2024-09-05 20:42:00,Friday,0,0,20,42
31,A2,IT,2024-09-05 20:42:00,Friday,0,0,20,42
25,A2,Opp KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
4,K,PGP Terminal,2024-09-05 20:42:00,Friday,0,0,20,42
9,A2,Opp YIH,2024-09-05 20:42:00,Friday,0,0,20,42
1,A1,CLB,2024-09-05 20:42:00,Friday,0,0,20,42
22,A1,KR Bus Terminal,2024-09-05 20:42:00,Friday,0,0,20,42
257,D2,KR MRT,2024-09-05 20:42:00,Friday,0,0,20,42
3,D2,PGP Foyer,2024-09-05 20:42:00,Friday,0,0,20,42
38,D2,COM3,2024-09-05 20:42:00,Friday,0,0,20,42
1,A2,KR Bus Terminal,2024-09-05 20:43:00,Friday,0,0,20,43
1,A2,Opp KR MRT,2024-09-05 20:43:00,Friday,0,0,20,43
1,A1,KR MRT,2024-09-05 20:44:00,Friday,0,0,20,44
1,A1,BIZ2,2024-09-05 20:44:00,Friday,0,0,20,44
2,D2,KR MRT,2024-09-05 20:44:00,Friday,0,0,20,44
1,D2,KR MRT,2024-09-05 20:45:00,Friday,0,0,20,45
5,A1,YIH,2024-09-05 20:46:00,Friday,0,0,20,46
11,A1,BIZ2,2024-09-05 20:46:00,Friday,0,0,20,46
2,BTC (Bukit Timah Campus),LT27,2024-09-05 20:46:00,Friday,0,0,20,46
1,BTC (Bukit Timah Campus),University Hall,2024-09-05 20:46:00,Friday,0,0,20,46
1,D1,CLB,2024-09-05 20:46:00,Friday,0,0,20,46
3,D1,Museum,2024-09-05 20:46:00,Friday,0,0,20,46
5,A1,LT13,2024-09-05 20:46:00,Friday,0,0,20,46
1,A1,CLB,2024-09-05 20:46:00,Friday,0,0,20,46
1,BTC (Bukit Timah Campus),Botanic Gardens MRT (BTC),2024-09-05 20:46:00,Friday,0,0,20,46
20,D1,UTown,2024-09-05 20:46:00,Friday,0,0,20,46
2,D1,YIH,2024-09-05 20:46:00,Friday,0,0,20,46
4,A2,Opp YIH,2024-09-05 20:46:00,Friday,0,0,20,46
18,D2,LT27,2024-09-05 20:46:00,Friday,0,0,20,46
11,A1,KR Bus Terminal,2024-09-05 20:46:00,Friday,0,0,20,46
2,A1,University Hall,2024-09-05 20:46:00,Friday,0,0,20,46
15,A2,S17,2024-09-05 20:46:00,Friday,0,0,20,46
8,A2,KR Bus Terminal,2024-09-05 20:46:00,Friday,0,0,20,46
2,A2,Opp HSSML,2024-09-05 20:46:00,Friday,0,0,20,46
2,D1,Opp YIH,2024-09-05 20:46:00,Friday,0,0,20,46
14,A1,PGP Terminal,2024-09-05 20:46:00,Friday,0,0,20,46
4,D1,BIZ2,2024-09-05 20:46:00,Friday,0,0,20,46
90,A1,KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
4,D1,Ventus,2024-09-05 20:46:00,Friday,0,0,20,46
2,A2,Museum,2024-09-05 20:46:00,Friday,0,0,20,46
30,BTC (Bukit Timah Campus),KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
150,D2,KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
27,D2,UTown,2024-09-05 20:46:00,Friday,0,0,20,46
15,K,KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
3,D2,PGP Foyer,2024-09-05 20:46:00,Friday,0,0,20,46
2,D1,Opp HSSML,2024-09-05 20:46:00,Friday,0,0,20,46
1,A2,PGP Foyer,2024-09-05 20:46:00,Friday,0,0,20,46
4,BTC (Bukit Timah Campus),UTown,2024-09-05 20:46:00,Friday,0,0,20,46
13,D1,COM3,2024-09-05 20:46:00,Friday,0,0,20,46
1,K,PGP Terminal,2024-09-05 20:46:00,Friday,0,0,20,46
24,D2,COM3,2024-09-05 20:46:00,Friday,0,0,20,46
11,A1,LT27,2024-09-05 20:46:00,Friday,0,0,20,46
5,D2,Museum,2024-09-05 20:46:00,Friday,0,0,20,46
12,D2,S17,2024-09-05 20:46:00,Friday,0,0,20,46
5,D2,University Hall,2024-09-05 20:46:00,Friday,0,0,20,46
1,BTC (Bukit Timah Campus),Museum,2024-09-05 20:46:00,Friday,0,0,20,46
24,A2,IT,2024-09-05 20:46:00,Friday,0,0,20,46
11,D1,IT,2024-09-05 20:46:00,Friday,0,0,20,46
1,K,Opp KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
16,D2,Opp KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
16,D2,PGP Terminal,2024-09-05 20:46:00,Friday,0,0,20,46
16,A2,Opp KR MRT,2024-09-05 20:46:00,Friday,0,0,20,46
2,K,LT27,2024-09-05 20:46:00,Friday,0,0,20,46
1,K,CLB,2024-09-05 20:46:00,Friday,0,0,20,46
2,D2,KR MRT,2024-09-06 07:46:00,Saturday,1,0,7,46
2,A1,KR MRT,2024-09-06 07:46:00,Saturday,1,0,7,46
2,D1,UTown,2024-09-06 07:46:00,Saturday,1,0,7,46
1,D2,LT27,2024-09-06 07:46:00,Saturday,1,0,7,46
1,D2,UTown,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A2,PGP Foyer,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A1,LT27,2024-09-06 07:46:00,Saturday,1,0,7,46
1,D2,COM3,2024-09-06 07:46:00,Saturday,1,0,7,46
2,D2,Opp KR MRT,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A1,LT13,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A1,YIH,2024-09-06 07:46:00,Saturday,1,0,7,46
1,K,KR MRT,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A1,University Hall,2024-09-06 07:46:00,Saturday,1,0,7,46
1,A2,S17,2024-09-06 07:54:00,Saturday,1,0,7,54
1,A1,KR MRT,2024-09-06 08:04:00,Saturday,1,0,8,4
1,A1,KR MRT,2024-09-06 08:15:00,Saturday,1,0,8,15
1,K,KR MRT,2024-09-06 08:16:00,Saturday,1,0,8,16
1,A1,KR MRT,2024-09-06 08:16:00,Saturday,1,0,8,16
1,D2,KR MRT,2024-09-06 08:21:00,Saturday,1,0,8,21
1,D2,KR MRT,2024-09-06 08:24:00,Saturday,1,0,8,24
1,A1,KR MRT,2024-09-06 08:30:00,Saturday,1,0,8,30
1,A1,LT27,2024-09-06 08:30:00,Saturday,1,0,8,30
1,D2,KR MRT,2024-09-06 08:32:00,Saturday,1,0,8,32
1,A2,S17,2024-09-06 08:33:00,Saturday,1,0,8,33
1,A2,Opp KR MRT,2024-09-06 08:33:00,Saturday,1,0,8,33
1,D2,PGP Terminal,2024-09-06 08:38:00,Saturday,1,0,8,38
1,D2,KR MRT,2024-09-06 08:40:00,Saturday,1,0,8,40
1,D2,UTown,2024-09-06 08:40:00,Saturday,1,0,8,40
1,A2,KR Bus Terminal,2024-09-06 08:43:00,Saturday,1,0,8,43
9,D2,KR MRT,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A2,Opp YIH,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A2,PGP Foyer,2024-09-06 08:46:00,Saturday,1,0,8,46
2,D2,UTown,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A2,Museum,2024-09-06 08:46:00,Saturday,1,0,8,46
1,D2,Opp KR MRT,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A1,KR MRT,2024-09-06 08:46:00,Saturday,1,0,8,46
1,D2,PGP Terminal,2024-09-06 08:46:00,Saturday,1,0,8,46
1,D1,YIH,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A1,KR Bus Terminal,2024-09-06 08:46:00,Saturday,1,0,8,46
1,A2,Opp HSSML,2024-09-06 08:46:00,Saturday,1,0,8,46
2,D2,COM3,2024-09-06 08:46:00,Saturday,1,0,8,46
1,D2,KR MRT,2024-09-06 08:47:00,Saturday,1,0,8,47
1,A1,KR MRT,2024-09-06 08:52:00,Saturday,1,0,8,52
1,D2,Opp KR MRT,2024-09-06 08:56:00,Saturday,1,0,8,56
1,BTC (Bukit Timah Campus),KR MRT,2024-09-06 09:01:00,Saturday,1,0,9,1
1,D2,UTown,2024-09-06 09:02:00,Saturday,1,0,9,2
1,D2,KR MRT,2024-09-06 09:02:00,Saturday,1,0,9,2
1,A1,BIZ2,2024-09-06 09:05:00,Saturday,1,0,9,5
1,D2,S17,2024-09-06 09:05:00,Saturday,1,0,9,5
1,D2,KR MRT,2024-09-06 09:05:00,Saturday,1,0,9,5
2,D2,KR MRT,2024-09-06 09:06:00,Saturday,1,0,9,6
1,D2,UTown,2024-09-06 09:07:00,Saturday,1,0,9,7
1,BTC (Bukit Timah Campus),KR MRT,2024-09-06 09:07:00,Saturday,1,0,9,7
1,A2,KR Bus Terminal,2024-09-06 09:07:00,Saturday,1,0,9,7
1,A1,PGP Terminal,2024-09-06 09:10:00,Saturday,1,0,9,10
1,D2,Opp KR MRT,2024-09-06 09:11:00,Saturday,1,0,9,11
1,A1,KR MRT,2024-09-06 09:16:00,Saturday,1,0,9,16
